chain,addr,protocol_name,type,addrChecksum
bsc,0xfdfde3af740a22648b9dd66d05698e5095940850,PancakeSwap,5050_Math,0xFdFde3aF740A22648B9dD66D05698e5095940850
bsc,0x53028de80b359b303178a31741ddf91969ba89ec,PancakeSwap,5050_Math,0x53028dE80B359b303178a31741DDf91969BA89eC
bsc,0x6637914482670f91f43025802b6755f27050b0a6,PancakeSwap,5050_Math,0x6637914482670f91F43025802b6755F27050b0a6
bsc,0x7e3d628d6014756285dff1f4c5d54edc76095e42,PancakeSwap,5050_Math,0x7E3d628D6014756285dFf1f4c5D54edC76095e42
bsc,0x400db103af7a0403c9ab014b2b73702b89f6b4b7,PancakeSwap,5050_Math,0x400DB103Af7a0403C9Ab014b2B73702B89F6B4b7
bsc,0x07d01675893986a1341563986beebf589fe66db4,PancakeSwap,5050_Math,0x07D01675893986A1341563986bEeBf589fe66DB4
bsc,0xa5cfa05ab6c5e485c0776f722e7ae565a3cf9cba,PancakeSwap,5050_Math,0xA5CFa05Ab6c5E485C0776f722e7AE565A3CF9CBA
bsc,0xcaf3ba00f81bc325fdbf4f7a2f5dd963082b8b88,PancakeSwap,5050_Math,0xcaf3BA00f81bc325fdbf4f7A2f5dD963082B8b88
bsc,0xb5ea073c8fa5dc0cbce0852c79a34f6351f291e8,PancakeSwap,5050_Math,0xB5EA073c8fa5DC0CBCE0852C79A34F6351f291e8
bsc,0xf5d9b8947b11ddf5ee33374cc2865e775ebe00dc,PancakeSwap,5050_Math,0xf5D9b8947b11DdF5eE33374cC2865E775EBE00Dc
bsc,0xe0caab61ee7a12d03b268e1f6a56537ac1b61d13,Biswap,5050_Math,0xe0caab61EE7A12d03B268E1f6A56537aC1b61D13
bsc,0x3b09e13ca9189fbd6a196cfe5fbd477c885afbf3,Biswap,5050_Math,0x3B09e13Ca9189FBD6a196cfE5FbD477C885afBf3
bsc,0x4b9c234779a3332b74dbaff57559ec5b4cb078bd,PancakeSwap,5050_Math,0x4B9c234779A3332b74DBaFf57559EC5b4cB078BD
bsc,0x70891f87b6811a1a9aca2483839fbb5a18b2a27c,PancakeSwap,5050_Math,0x70891F87b6811A1a9acA2483839FBB5a18b2A27c
bsc,0x82e9d0afb30a3975699659e3ca7d10695be32107,PancakeSwap,5050_Math,0x82E9d0AFB30A3975699659e3cA7d10695BE32107
bsc,0x80d1e8468121dab1112a4992db4fbdde1a8cfc5e,PancakeSwap,5050_Math,0x80D1e8468121dab1112A4992db4fbddE1a8CFC5E
bsc,0x0e3d71af204890e6b05233cf88f9518885e11ad2,PancakeSwap,5050_Math,0x0E3D71Af204890e6b05233cF88F9518885E11AD2
bsc,0xf81b6b8aaad4c37f6f2e8aa9988f28ea8e82bb49,Thena,5050_Math,0xF81b6B8aAaD4c37F6F2E8Aa9988f28ea8E82Bb49
bsc,0x7dd308207c0e700466cafda79f0218d898c211f8,PancakeSwap,5050_Math,0x7DD308207c0e700466CAfda79f0218D898c211F8
bsc,0x4004d3856499d947564521511dcd28e1155c460b,PancakeSwap,5050_Math,0x4004D3856499d947564521511dCD28e1155C460b
bsc,0xa97e46dc17e2b678e5f049a2670fae000b57f05e,Thena,5050_Math,0xA97E46DC17e2b678e5f049A2670fAe000b57F05E
bsc,0xe0625903565bfcdd738b7ab9b156cb14dc9977b3,Biswap,5050_Math,0xe0625903565bfCDd738b7AB9b156CB14DC9977b3
bsc,0x2bca13e7420aac419b1cade07ad6bb1e735e0f3e,BabyDogeSwap,5050_Math,0x2BcA13e7420AAC419b1cAdE07aD6bb1e735E0f3e
bsc,0x5dc30bb8d7f02efef28f7e637d17aea13fa96906,Biswap,5050_Math,0x5dc30Bb8D7F02eFEf28f7E637D17Aea13Fa96906
bsc,0xc13aa76aac067c86ae38028019f414d731b3d86a,PancakeSwap,5050_Math,0xc13aA76AAc067c86aE38028019F414D731b3D86A
bsc,0xf65c1c0478efde3c19b49ecbe7acc57bb6b1d713,ApeSwap,5050_Math,0xF65C1C0478eFDe3c19b49EcBE7ACc57BB6B1D713
bsc,0x5efbdb25335f819fa85e62a50ffad49ab3659217,PancakeSwap,5050_Math,0x5EFBDb25335f819FA85e62a50fFad49ab3659217
bsc,0x168064904d245fddd0dd03cb46b6104aaccad2d8,PancakeSwap,5050_Math,0x168064904d245FDDD0DD03cb46b6104AAccaD2D8
bsc,0x1d51f1f6da2d274534c93a52303a39c286ec9b8f,PancakeSwap,5050_Math,0x1D51f1f6Da2D274534c93a52303a39C286EC9B8F
bsc,0x7f1b11a798273da438b4b132df1383d8387e73b4,PancakeSwap,5050_Math,0x7f1b11a798273dA438b4b132dF1383d8387e73b4
bsc,0xc8da40f8a354530f04ce2dde98ebc2960a9ea449,Thena,5050_Math,0xC8Da40f8A354530F04CE2dDe98Ebc2960a9eA449
bsc,0x8e04b3972b5c25766c681dfd30a8a1cbf6dcc8c1,PancakeSwap,5050_Math,0x8E04b3972b5C25766c681dFD30a8A1cBf6dcc8c1
bsc,0xad1fedfb04377c4b849cef6ef9627bca41955fa0,PancakeSwap,5050_Math,0xaD1fEdfb04377C4b849CEF6EF9627BCa41955FA0
bsc,0x3a6fd74e00a2e52d01113589a35524e3f33719aa,PancakeSwap,5050_Math,0x3a6FD74E00A2E52D01113589A35524e3f33719AA
bsc,0xf3bc6fc080ffcc30d93df48bfa2aa14b869554bb,PancakeSwap,5050_Math,0xF3Bc6FC080ffCC30d93dF48BFA2aA14b869554bb
bsc,0xf1a12ec907b3d87b6de7a9a5c3820566c621f68b,Biswap,5050_Math,0xF1A12EC907B3d87b6De7a9A5C3820566c621f68B
bsc,0xd86b9875b4e42b34efdd3cf5f5ade82dbf5adc9b,PancakeSwap,5050_Math,0xd86B9875b4e42B34EFdd3CF5f5Ade82dbf5adC9b
bsc,0x440ba409d402e25b95ac852e386445af12e802a0,Ellipsis,Curve_V2_Crypo_Math,0x440bA409d402e25b95aC852E386445aF12E802a0
bsc,0xf0c5908d52118658607124c28edab23b708312f7,PancakeSwap,5050_Math,0xf0c5908D52118658607124C28EDAb23b708312F7
bsc,0xa0f98321f02e90e13d04b08c1b9f3252dde15fd3,PancakeSwap,5050_Math,0xa0F98321F02E90E13d04B08C1B9F3252DDe15Fd3
bsc,0x79f3bb5534b8f060b37b3e5dea032a39412f6b10,PancakeSwap,5050_Math,0x79F3bb5534b8f060b37b3e5deA032a39412F6B10
bsc,0x32222f250c16cabf5f84765955ff504f6174e546,PancakeSwap,5050_Math,0x32222f250C16caBF5f84765955ff504f6174e546
bsc,0xcfc23f5895069bf7b2097bf7426a34bde07123b7,PancakeSwap,5050_Math,0xcFc23F5895069bF7b2097bf7426a34bdE07123b7
bsc,0x65f2ee8b6c52a263b39f1ffc8f97d4b38f14e96d,PancakeSwap,5050_Math,0x65F2ee8B6c52a263b39F1FFc8F97D4B38F14E96d
bsc,0xaf49f39a30ae4b2df48e369c140ee94c52339117,PancakeSwap,5050_Math,0xaf49F39A30aE4b2DF48E369C140EE94C52339117
bsc,0x7ba30c5d31af4e1d14cd2de2a7ebb1a14c00ef7c,PancakeSwap,5050_Math,0x7Ba30C5D31aF4e1d14cD2De2A7EBb1A14c00EF7c
bsc,0x72121d60b0e2f01c0fb7fe32ca24021b42165a40,PancakeSwap,5050_Math,0x72121d60b0e2F01c0FB7FE32cA24021b42165A40
bsc,0x25b98d16484145def80045dafd83042a4a682f21,PancakeSwap,5050_Math,0x25b98D16484145deF80045dAfd83042A4a682F21
bsc,0xd28dae6c3961bc22c399c078cecc550addf742cc,PancakeSwap,5050_Math,0xD28dAE6C3961BC22C399c078CeCC550adDF742CC
bsc,0x469e0d351b868cb397967e57a00dc7de082542a3,PancakeSwap,5050_Math,0x469E0D351B868cb397967E57a00dc7DE082542A3
bsc,0x1a12ad9de9df2416a058526cb2b55bb8bc59839b,PancakeSwap,5050_Math,0x1a12aD9de9dF2416a058526cb2B55bb8bc59839b
bsc,0xba01662e978de7d67f8ffc937726215eb8995d17,PancakeSwap,5050_Math,0xba01662E978DE7d67F8FfC937726215eb8995d17
bsc,0xa67dc75a2d8175a481513ccff27dce10634de0e9,PancakeSwap,5050_Math,0xa67Dc75A2d8175A481513CcFF27dCe10634DE0e9
bsc,0xf23ebb5f61b3095a5f72635d9ebc96a917a29a5a,PancakeSwap,5050_Math,0xf23eBB5F61b3095a5F72635d9EBc96a917A29a5a
bsc,0x5226a2c7be3d239636fb144722fd45b99ab80a24,PancakeSwap,5050_Math,0x5226a2c7bE3d239636fB144722fd45B99ab80a24
bsc,0x04f499c40d4a3e88fd40c96f0d479649cfd67b7c,PancakeSwap,5050_Math,0x04F499c40D4A3e88FD40c96F0d479649CfD67B7c
bsc,0x5f4a226b15781698e3b8c2fa9b13c2e57ecdb144,PancakeSwap,5050_Math,0x5f4a226b15781698e3b8C2fA9B13c2E57ecdB144
bsc,0x3c7e7122f4ddcfc5b5c31b5c735ce2ae3b015856,PancakeSwap,5050_Math,0x3C7e7122f4DDcfC5b5c31b5c735Ce2Ae3b015856
bsc,0x3fb0548cac6cb934f61c2e2c7df6bbfe46cf4a43,PancakeSwap,5050_Math,0x3fB0548cac6cB934f61C2e2C7Df6bbFE46cF4A43
bsc,0xc2d245919db52ea4d5d269b0c710056639176ead,Thena,5050_Math,0xc2D245919dB52eA4D5d269b0C710056639176eaD
bsc,0x656aa2eaa2f0ef876686c76c36a010e0f4d1e4a3,PancakeSwap,5050_Math,0x656AA2eAa2F0eF876686C76c36A010E0F4d1e4a3
bsc,0x531febfeb9a61d948c384acfbe6dcc51057aea7e,PancakeSwap,5050_Math,0x531FEbfeb9a61D948c384ACFBe6dCc51057AEa7e
bsc,0xe68d05418a8d7969d9ca6761ad46f449629d928c,PancakeSwap,5050_Math,0xe68D05418A8d7969D9CA6761ad46F449629d928c
bsc,0x56730e4c005a0939b673455f3fe23ec1915480a8,KyberSwap Elastic,unclassified,0x56730e4c005A0939b673455f3Fe23EC1915480a8
bsc,0x69afe59e88614501c3fdeb7480f12dba0a414032,PancakeSwap,5050_Math,0x69AFe59e88614501c3fDEb7480f12DBA0A414032
bsc,0x68986cb012db6022efbb23322632b38829c8ad07,PancakeSwap,5050_Math,0x68986Cb012DB6022EFBB23322632B38829c8aD07
bsc,0x38a4bbcceb4401165415be948834cc3e59402d55,PancakeSwap,5050_Math,0x38A4bBCcEb4401165415Be948834cc3E59402d55
bsc,0x207b298f4e08facb491f13e8335969e12c912d3e,PancakeSwap,5050_Math,0x207B298f4e08FaCb491f13E8335969E12c912d3e
bsc,0xab73699c28be68434052c7de99c3e24edb769c32,PancakeSwap,5050_Math,0xaB73699C28BE68434052C7dE99C3e24edb769C32
bsc,0x31358d8e902b0ce00f0eec16d0a7790a766581e1,PancakeSwap,5050_Math,0x31358D8E902b0cE00F0EEC16D0a7790a766581e1
bsc,0x13de257cb86a08753df938b6ad30d1a456a863e6,Nomiswap,5050_Math,0x13dE257cb86a08753Df938b6ad30d1A456A863e6
bsc,0xee87f890a46e90671ece79b2387a6186dc16c8c4,PancakeSwap,5050_Math,0xEe87F890A46e90671eCE79b2387A6186dc16C8C4
bsc,0x92247860a03f48d5c6425c7ca35cdcfcb1013aa1,PancakeSwap,5050_Math,0x92247860A03F48d5c6425c7CA35CDcFCB1013AA1
bsc,0x9941347e23ba9350b283ce0b33b08c7177b03c5b,PancakeSwap,5050_Math,0x9941347E23ba9350b283cE0B33B08c7177B03c5b
bsc,0x158befde95a3b2b5c915d04b0fbeefb1a542ca53,PancakeSwap,5050_Math,0x158bEfDE95a3b2B5C915D04B0fBeEfB1A542Ca53
bsc,0x6a78caed4c4bf0ee494dd80034935323512e794a,PancakeSwap,5050_Math,0x6A78CaEd4C4bf0eE494dD80034935323512e794A
bsc,0xe730c7b7470447ad4886c763247012dfd233baff,BabySwap,5050_Math,0xE730C7B7470447AD4886c763247012DfD233bAfF
bsc,0x8ddc543cb4be74d8a4979dccfc79c18bdefd2dad,Thena,5050_Math,0x8dDc543CB4Be74D8A4979DcCFC79C18BdEFd2Dad
bsc,0x249cd054697f41d73f1a81fa0f5279fcce3cf70c,BabySwap,5050_Math,0x249cd054697f41d73F1A81fa0F5279fcce3cF70c
bsc,0x42ebfa37f82ef1819c1718bf083d3fc45427395a,PancakeSwap,5050_Math,0x42EBFa37F82eF1819C1718Bf083d3fC45427395a
bsc,0x9535a3fd02849e9798e741c5cc0ff023cf809fe0,PancakeSwap,5050_Math,0x9535A3Fd02849e9798E741c5cc0Ff023cf809Fe0
bsc,0xaa98ecaaf8f969631ed56d9e260eec2940cbb15b,PancakeSwap,5050_Math,0xaa98ecAAf8f969631ED56D9E260eeC2940cBB15b
bsc,0x51e6d27fa57373d8d4c256231241053a70cb1d93,ApeSwap,5050_Math,0x51e6D27FA57373d8d4C256231241053a70Cb1d93
bsc,0xb03714c22341eb664889dd53a3e6a17030a03f42,PancakeSwap,5050_Math,0xB03714c22341Eb664889dd53a3E6a17030A03f42
bsc,0xe7fbb8bd95322618e925affd84d7ec0e32dc0e57,Biswap,5050_Math,0xe7fbB8bd95322618e925affd84D7eC0E32DC0e57
bsc,0x639bf1d9f3a683b28369708596aefe38f2988e9c,PancakeSwap,5050_Math,0x639bf1d9F3a683B28369708596aEfe38F2988e9C
bsc,0x646eab21da671189a1ec58efc4b988c8140ee094,PancakeSwap,5050_Math,0x646Eab21dA671189a1Ec58eFc4b988C8140EE094
bsc,0x6a445ceb72c8b1751755386c3990055ff92e14a0,PancakeSwap,5050_Math,0x6a445cEB72c8B1751755386c3990055ff92e14A0
bsc,0xaf6389e0281337cf810b5843ebae12dbf5a0eaf4,Thena,5050_Math,0xAF6389e0281337cf810b5843EBaE12dbF5A0eAf4
bsc,0xeb58a4d07990ff50b9f8289701cbddf9052570b5,Thena,5050_Math,0xEB58A4D07990fF50b9F8289701cBdDf9052570B5
bsc,0x062f88e2b4896e823ac78ac314468c29eec4186d,PancakeSwap,5050_Math,0x062f88E2B4896e823ac78Ac314468c29eEC4186d
bsc,0x560b96f81a2190ff6ac84ebfd17788bab3679cbc,PancakeSwap,5050_Math,0x560b96F81a2190ff6AC84ebFd17788BAB3679CBC
bsc,0x5f75fc9a9082c770db0899885a55f676eac6784a,PancakeSwap,5050_Math,0x5F75fc9A9082c770Db0899885A55f676eac6784a
bsc,0x1ef315fa08e0e1b116d97e3dfe0af292ed8b7f02,Biswap,5050_Math,0x1eF315fa08e0E1B116D97E3dFE0aF292Ed8b7f02
bsc,0xa30bbec51e8fe37811f643f32d8909ce766e4603,PancakeSwap,5050_Math,0xA30bBEC51e8fe37811f643F32D8909cE766E4603
bsc,0x412b607f4cbe9cae77c6f720a701cd60fa0ebd3f,Biswap,5050_Math,0x412b607f4cBE9CaE77C6F720A701CD60fa0EBD3f
bsc,0xb62bb233af2f83028be19626256a9894b68aae5e,PancakeSwap,5050_Math,0xB62BB233Af2F83028Be19626256A9894B68AAe5E
bsc,0x3a2afa6ae6af7227a377203a5c83da061f5eec89,PancakeSwap,5050_Math,0x3a2AFa6AE6aF7227a377203A5c83dA061F5EEC89
bsc,0x7411a860350abb7698fccd572931ccc1bf06dbfd,PancakeSwap,5050_Math,0x7411a860350Abb7698FcCd572931CcC1Bf06DBfd
bsc,0x73eda54a43c6a3d08ee30b089ef4c1bc3d0d4d9b,PancakeSwap,5050_Math,0x73Eda54A43c6a3d08ee30B089Ef4C1bC3D0d4d9B
bsc,0xee90c67c9dd5de862f4eabfdd53007a2d95df5c6,PancakeSwap,5050_Math,0xEE90C67C9dD5dE862F4eabFDd53007a2D95Df5c6
bsc,0xe98ac95a1db2fcaaa9c7d4ba7ecfce4877ca2bea,PancakeSwap,5050_Math,0xe98ac95A1dB2fCaaa9c7D4ba7ecfCE4877ca2bEa
bsc,0x2c7a7ef1de5d007f16401bbe80b127d9b94b0d9d,PancakeSwap,5050_Math,0x2c7a7ef1de5d007f16401BBe80b127d9B94b0D9d
bsc,0x7eb5d86fd78f3852a3e0e064f2842d45a3db6ea2,PancakeSwap,5050_Math,0x7EB5D86FD78f3852a3e0e064f2842d45a3dB6EA2
bsc,0x1150990081ad93689e1c3c9fcfc04092b7c61f11,PancakeSwap,5050_Math,0x1150990081aD93689e1C3c9fCFC04092b7C61f11
bsc,0x0b03e3d6ec0c5e5bbf993ded8d947c6fb6eec18d,PancakeSwap,Curve_V1_Stable_Math,0x0b03e3d6Ec0c5e5bBf993dED8D947C6fb6eEc18D
bsc,0x52a499333a7837a72a9750849285e0bb8552de5a,Biswap,5050_Math,0x52A499333A7837a72a9750849285E0bb8552dE5A
bsc,0xe82ce351bcd8ad8e2017db0c66b8608019c87ffc,PancakeSwap,5050_Math,0xE82ce351BcD8aD8E2017Db0c66b8608019c87fFc
bsc,0xd99d2241a64fadaa7b501c7f52a3925afd0c3553,PancakeSwap,5050_Math,0xd99D2241a64fADaa7b501C7f52a3925AFd0C3553
bsc,0xcfe704b05f732d1e4aeb720a38596504a072da88,PancakeSwap,5050_Math,0xcFe704b05f732D1e4AEB720A38596504a072Da88
bsc,0x8b1cdd40cfcbb9866cc77c8bf0fb215c535268a5,PancakeSwap,5050_Math,0x8b1cDD40Cfcbb9866cc77C8BF0fB215C535268A5
bsc,0x7af1a4bde1db587eaa6260f90330dfc3a0e31c5b,PancakeSwap,5050_Math,0x7AF1a4BDE1db587eaa6260F90330DFc3A0e31C5b
bsc,0xb55cd13d77df381ef1c54412fd6435e702eabe54,PancakeSwap,5050_Math,0xb55CD13D77df381Ef1c54412fD6435e702eaBe54
bsc,0x4664dd5347113886e989b2a47a2fc45cccf495d9,PancakeSwap,5050_Math,0x4664dd5347113886E989b2a47a2fc45CCCF495d9
bsc,0x150990b9630ffe2322999e86905536e2e7e8d93f,Thena,5050_Math,0x150990B9630fFe2322999e86905536E2E7e8d93f
bsc,0x2e39f393a584eb3672c3872ff1c5baef886cdef4,PancakeSwap,5050_Math,0x2E39F393A584Eb3672c3872Ff1C5BAeF886cDef4
bsc,0xf5d3cba24783586db9e7f35188ec0747ffb55f9b,PancakeSwap,5050_Math,0xf5D3cba24783586Db9e7F35188EC0747FfB55F9B
bsc,0xc78153b15ccc931205c62af311aebbb9751d354e,PancakeSwap,5050_Math,0xC78153B15ccc931205C62af311aEBbB9751d354e
bsc,0xb82849c0bc8be685efacb882183b3688e69524ef,Ellipsis,Curve_V1_Stable_Math,0xB82849C0Bc8bE685eFACB882183b3688E69524eF
bsc,0xd9096c07182111b0a334538d533353c7b7dad4bb,PancakeSwap,5050_Math,0xD9096C07182111B0a334538d533353C7B7dAd4Bb
bsc,0x31f4b05ddfc9c66c2e11642d443708c01156d4b5,PancakeSwap,5050_Math,0x31F4B05DDFc9c66c2e11642D443708C01156D4b5
bsc,0xa11265a58d9f5a2991fe8476a9afea07031ac5bf,PancakeSwap,5050_Math,0xA11265A58d9f5a2991fe8476a9aFea07031aC5bF
bsc,0xa551bbeb6cf49ac1a4dfa556251594877fd6a7c0,PancakeSwap,5050_Math,0xa551BbEb6Cf49Ac1a4DFa556251594877fd6A7C0
bsc,0x5c10bd6604a2f77cb9c0b75bba14a7a11e7d73ac,PancakeSwap,5050_Math,0x5C10bd6604a2f77cb9c0b75BBa14A7a11E7d73aC
bsc,0x075e794f631ee81df1aadb510ac6ec8803b0fa35,Thena,5050_Math,0x075E794F631eE81df1aadB510aC6Ec8803B0FA35
bsc,0xe481c79e9938c6ef20e836446ce753c4fa75b985,PancakeSwap,5050_Math,0xE481C79e9938c6ef20E836446cE753c4FA75B985
bsc,0xcf470b9e36d99691b1f52998b368df5be318ff9f,PancakeSwap,5050_Math,0xCF470B9E36d99691B1f52998B368DF5be318FF9F
bsc,0x9c138be1d76ee4c5162e0fe9d4eea5542a23d1bd,PancakeSwap,Curve_V1_Stable_Math,0x9c138bE1D76ee4C5162E0fe9D4eEA5542a23D1bD
bsc,0x1f1f24364fda48a4e8895225a07f6473b89ac72f,PancakeSwap,5050_Math,0x1f1F24364fDA48a4e8895225a07f6473b89ac72f
bsc,0x2a723e6de06833645f0d0bd06a385a5a44bfeceb,KyberSwap Elastic,unclassified,0x2a723e6DE06833645f0D0bd06A385A5a44BFecEB
bsc,0xe1c69ac41bb536a90c82a443d9063f85e7932a70,PancakeSwap,5050_Math,0xe1c69aC41bb536a90C82a443D9063F85e7932A70
bsc,0xc57220b65dd9200562aa73b850c06be7bd632b57,Ellipsis,Curve_V1_Stable_Math,0xC57220b65DD9200562aa73b850C06bE7Bd632B57
eth,0x76764f4f6afed0329e72cf6982d83f877ee9ebae,Uniswap V3,UniswapV3_Math,0x76764f4F6AfEd0329E72cf6982d83F877ee9ebAE
eth,0x76764f4f6afed0329e72cf6982d83f877ee9ebae,Uniswap V3,UniswapV3_Math,0x76764f4F6AfEd0329E72cf6982d83F877ee9ebAE
eth,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,Curve Finance,Curve_V1_Stable_Math,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022
eth,0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf,Curve Finance,Curve_V1_Stable_Math,0x2dded6Da1BF5DBdF597C45fcFaa3194e53EcfeAF
eth,0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf,Curve Finance,Curve_V1_Stable_Math,0x2dded6Da1BF5DBdF597C45fcFaa3194e53EcfeAF
eth,0xdcef968d416a41cdac0ed8702fac8128a64241a2,Curve Finance,Curve_V1_Stable_Math,0xDcEF968d416a41Cdac0ED8702fAC8128A64241A2
eth,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,Curve Finance,Curve_V1_Stable_Math,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7
eth,0xd632f22692fac7611d2aa1c0d552930d43caed3b,Curve Finance,Curve_V1_Stable_Math,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B
eth,0x32296969ef14eb0c6d29669c550d4a0449130230,Balancer,Curve_V1_Stable_Math,0x32296969Ef14EB0c6d29669C550D4a0449130230
eth,0x32296969ef14eb0c6d29669c550d4a0449130230,Balancer,Curve_V1_Stable_Math,0x32296969Ef14EB0c6d29669C550D4a0449130230
eth,0x5c6ee304399dbdb9c8ef030ab642b10820db8f56,Balancer,unclassified,0x5c6Ee304399DBdB9C8Ef030aB642B10820DB8F56
eth,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,Uniswap V3,UniswapV3_Math,0xCBCdF9626bC03E24f779434178A73a0B4bad62eD
eth,0x5744957861cf2a51ba2ad1c0262438aaaf5c54a9,KyberSwap Elastic,UniswapV3_Math,0x5744957861CF2A51BA2aD1c0262438aaAf5c54A9
eth,0x5777d92f208679db4b9778590fa3cab3ac9e2168,Uniswap V3,err_cannot_get_abi,0x5777d92f208679DB4b9778590Fa3CAB3aC9e2168
eth,0xd51a44d3fae010294c616388b506acda1bfaae46,Curve Finance,Curve_V2_Crypo_Math,0xD51a44d3FaE010294C616388b506AcdA1bfAAE46
eth,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,Uniswap V3,err_cannot_get_abi,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640
eth,0x6c6bc977e13df9b0de53b251522280bb72383700,Uniswap V3,UniswapV3_Math,0x6c6Bc977E13Df9b0de53b251522280BB72383700
eth,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,Uniswap V3,err_cannot_get_abi,0x4585FE77225b41b697C938B018E2Ac67Ac5a20c0
eth,0xa1f8a6807c402e4a15ef4eba36528a3fed24e577,Curve Finance,Curve_V1_Stable_Math,0xa1F8A6807c402E4A15ef4EBa36528A3FED24E577
eth,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,Uniswap V3,UniswapV3_Math,0x8ad599c3A0ff1De082011EFDDc58f1908eb6e6D8
eth,0x21b8065d10f73ee2e260e5b47d3344d3ced7596e,Uniswap,5050_Math,0x21b8065d10f73EE2e260e5B47D3344d3Ced7596E
eth,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,Uniswap V3,UniswapV3_Math,0xc63B0708E2F7e69CB8A1df0e1389A98C35A76D52
eth,0x4f1feed9a33e6125d3b394c5821c5e9d7dfb7134,Uniswap V3,err_cannot_get_abi,0x4f1fEED9A33e6125D3B394C5821C5e9D7DfB7134
eth,0x1e19cf2d73a72ef1332c882f20534b6519be0276,Balancer,Curve_V1_Stable_Math,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276
eth,0x7379e81228514a1d2a6cf7559203998e20598346,Uniswap V3,err_cannot_get_abi,0x7379e81228514a1D2a6Cf7559203998E20598346
eth,0x7379e81228514a1d2a6cf7559203998e20598346,Uniswap V3,err_cannot_get_abi,0x7379e81228514a1D2a6Cf7559203998E20598346
eth,0x6a091a3406e0073c3cd6340122143009adac0eda,SushiSwap,5050_Math,0x6a091a3406E0073C3CD6340122143009aDac0EDa
eth,0xa5407eae9ba41422680e2e00537571bcc53efbfd,Curve Finance,Curve_V1_Stable_Math,0xA5407eAE9Ba41422680e2e00537571bcC53efBfD
eth,0xd658a338613198204dca1143ac3f01a722b5d94a,Curve Finance,Curve_V2_Crypo_Math,0xd658A338613198204DCa1143Ac3F01A722b5d94A
eth,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap V3,UniswapV3_Math,0x4e68Ccd3E89f51C3074ca5072bbAC773960dFa36
eth,0x8301ae4fc9c624d1d396cbdaa1ed877821d7c511,Curve Finance,Curve_V2_Crypo_Math,0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511
eth,0x9d0464996170c6b9e75eed71c68b99ddedf279e8,Curve Finance,Curve_V1_Stable_Math,0x9D0464996170c6B9e75eED71c68B99dDEDf279e8
eth,0x63a65a174cc725824188940255ad41c371f28f28,Solidly,unclassified,0x63A65a174Cc725824188940255aD41c371F28F28
eth,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,Curve Finance,Curve_V2_Crypo_Math,0xB576491F1E6e5E62f1d8F26062Ee822B40B0E0d4
eth,0xb30da2376f63de30b42dc055c93fa474f31330a5,Curve Finance,Curve_V1_Stable_Math,0xB30dA2376F63De30b42dC055C93fa474F31330A5
eth,0x11b815efb8f581194ae79006d24e0d814b7697f6,Uniswap V3,UniswapV3_Math,0x11b815efB8f581194ae79006d24E0d814B7697F6
eth,0x03b59bd1c8b9f6c265ba0c3421923b93f15036fa,Frax,5050_Math,0x03B59Bd1c8B9F6C265bA0c3421923B93f15036Fa
eth,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Uniswap,5050_Math,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852
eth,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Uniswap,5050_Math,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc
eth,0xc5424b857f758e906013f3555dad202e4bdb4567,Curve Finance,Curve_V1_Stable_Math,0xc5424B857f758E906013F3555Dad202e4bdB4567
eth,0x9816f26f43c4c02df0daae1a0ba6a4dcd30b8ab7,Uniswap,5050_Math,0x9816f26f43c4c02Df0DaAe1a0ba6A4DcD30b8Ab7
eth,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,Uniswap V3,UniswapV3_Math,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801
eth,0xd1ec5e215e8148d76f4460e4097fd3d5ae0a3558,Balancer,unclassified,0xD1eC5e215E8148D76F4460e4097FD3d5ae0A3558
eth,0x9409280dc1e6d33ab7a8c6ec03e5763fb61772b5,Curve Finance,Curve_V2_Crypo_Math,0x9409280DC1e6D33AB7A8C6EC03e5763FB61772B5
eth,0x4ce0bd7debf13434d3ae127430e9bd4291bfb61f,Balancer,unclassified,0x4ce0BD7deBf13434d3ae127430e9BD4291bfB61f
