chain,addr,protocol_name
eth,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,Curve Finance
eth,0xb30da2376f63de30b42dc055c93fa474f31330a5,Curve Finance
eth,0x11b815efb8f581194ae79006d24e0d814b7697f6,Uniswap V3
eth,0x03b59bd1c8b9f6c265ba0c3421923b93f15036fa,Frax
eth,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Uniswap
eth,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Uniswap
eth,0xc5424b857f758e906013f3555dad202e4bdb4567,Curve Finance
eth,0x9816f26f43c4c02df0daae1a0ba6a4dcd30b8ab7,Uniswap
eth,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,Uniswap V3
eth,0xd1ec5e215e8148d76f4460e4097fd3d5ae0a3558,Balancer
eth,0x9409280dc1e6d33ab7a8c6ec03e5763fb61772b5,Curve Finance
eth,0x4ce0bd7debf13434d3ae127430e9bd4291bfb61f,Balancer
eth,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,Balancer
eth,0x61b62c5d56ccd158a38367ef2f539668a06356ab,Uniswap
eth,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,SushiSwap
eth,0x3416cf6c708da44db2624d63ea0aaef7113527c6,Uniswap V3
eth,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,Uniswap V3
eth,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,Uniswap
eth,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,Uniswap V3
eth,0x5c128d25a21f681e678cb050e551a895c9309945,Uniswap V3
eth,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,Curve Finance
eth,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,Uniswap V3
eth,0x3211c6cbef1429da3d0d58494938299c92ad5860,Curve Finance
eth,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,Uniswap V3
eth,0xdebf20617708857ebe4f679508e7b7863a8a8eee,Curve Finance
eth,0x97e7d56a0408570ba1a7852de36350f7713906ec,Uniswap V3
eth,0xecd5e75afb02efa118af914515d6521aabd189f1,Curve Finance
eth,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Uniswap V3
eth,0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c,Curve Finance
eth,0xebfe63ba0264ad639b3c41d2bfe1ad708f683bc8,KyberSwap Elastic
eth,0xceff51756c56ceffca006cd410b03ffc46dd3a58,SushiSwap
eth,0x06da0fd433c1a5d7a4faa01111c044910a184553,SushiSwap
eth,0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba,Curve Finance
eth,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,Uniswap V3
eth,0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56,Curve Finance
eth,0x97be09f2523b39b835da9ea3857cfa1d3c660cbb,Uniswap
eth,0xef6bd9a62177dbc80d2eebb87d8012205db4be32,Uniswap V3
eth,0x840deeef2f115cf50da625f7368c24af6fe74410,Uniswap V3
eth,0xe1573b9d29e2183b1af0e743dc2754979a40d237,Uniswap
eth,0xf253f83aca21aabd2a20553ae0bf7f65c755a07f,Curve Finance
eth,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,Uniswap
eth,0x60594a405d53811d3bc4766596efd80fd545a270,Uniswap V3
eth,0x3e04863dba602713bb5d0edbf7db7c3a9a2b6027,SushiSwap
eth,0xf56d08221b5942c428acc5de8f78489a97fc5599,Uniswap V3
eth,0x7b73644935b8e68019ac6356c40661e1bc315860,Uniswap
eth,0x9ec96dcb54331626b79d8450a3daa9bcfa02e0b0,Uniswap
eth,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,Uniswap
eth,0x87650d7bbfc3a9f10587d7778206671719d9910d,Curve Finance
eth,0x87650d7bbfc3a9f10587d7778206671719d9910d,Curve Finance
eth,0xf4c0dd9b82da36c07605df83c8a416f11724d88b,Balancer
eth,0x4a86c01d67965f8cb3d0aaa2c655705e64097c31,SushiSwap
eth,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SushiSwap
eth,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,Uniswap V3
eth,0x8216f17d1db2cf6f35c44a5d26cdea5d379362c9,Uniswap V3
eth,0x8216f17d1db2cf6f35c44a5d26cdea5d379362c9,Uniswap V3
eth,0xd3d2e2692501a5c9ca623199d38826e513033a17,Uniswap
eth,0x03345aa2a667ab6920f1d0095b071f1923cbd915,Uniswap V3
eth,0xe57180685e3348589e9521aa53af0bcd497e884d,Curve Finance
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack
eth,0x6395ddd70f6a6c300f36f0dcf1fcce07e83143cf,Uniswap V3
eth,0xb6eadc999f4687642dc9d20582ff43ae926a8ad5,Uniswap V3
eth,0xe42318ea3b998e8355a3da364eb9d48ec725eb45,Uniswap V3
eth,0x33baeda08b8afacc4d3d07cf31d49fc1f1f3e893,Curve Finance
eth,0x0f3159811670c117c372428d4e69ac32325e4d0f,Curve Finance
eth,0x4e43151b78b5fbb16298c1161fcbf7531d5f8d93,Curve Finance
eth,0xf95aaa7ebb1620e46221b73588502960ef63dba0,Curve Finance
eth,0xf95aaa7ebb1620e46221b73588502960ef63dba0,Curve Finance
eth,0x48d20b3e529fb3dd7d91293f80638df582ab2daa,Uniswap
eth,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,ShibaSwap
eth,0x6bfe880ed1d639bf80167b93cc9c56a39c1ba2dc,Curve Finance
eth,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,Uniswap V3
eth,0x453d92c7d4263201c69aacfaf589ed14202d83a4,Curve Finance
eth,0x453d92c7d4263201c69aacfaf589ed14202d83a4,Curve Finance
eth,0x06c3c090b9a3ec53872e8e4af93b77d66b00297b,Uniswap V3
eth,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,Uniswap V3
eth,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,SushiSwap
eth,0xc29562b045d80fd77c69bec09541f5c16fe20d9d,Balancer
eth,0x87986ae1e99f99da1f955d16930dc8914ffbed56,Uniswap V3
eth,0x87986ae1e99f99da1f955d16930dc8914ffbed56,Uniswap V3
eth,0x5839a39ff94c1e602b6d7284df9f68bb296ef7b9,Uniswap V3
eth,0x56695c26b3cdb528815cd22ff7b47510ab821efd,Frax
eth,0x1498bd576454159bb81b5ce532692a8752d163e8,SushiSwap
eth,0xc2a856c3aff2110c1171b8f942256d40e980c726,Uniswap V3
eth,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,Uniswap
eth,0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,Curve Finance
eth,0x9c6d47ff73e0f5e51be5fd53236e3f595c5793f2,Balancer
eth,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36,Balancer
eth,0x98a7f18d4e56cfe84e3d081b40001b3d5bd3eb8b,Curve Finance
eth,0xfc1e8bf3e81383ef07be24c3fd146745719de48d,Curve Finance
eth,0x82917fb0dd65b0e5c85eea66e4f5c1ed484bc629,SushiSwap
eth,0xb143bbeb287dcd1034da6e7186ec695316fff78f,Uniswap V3
eth,0x21410232b484136404911780bc32756d5d1a9fa9,Curve Finance
eth,0x21410232b484136404911780bc32756d5d1a9fa9,Curve Finance
eth,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,Curve Finance
eth,0xcf6daab95c476106eca715d48de4b13287ffdeaa,ShibaSwap
eth,0x7b42d77bd2fee3c98baa58d559b83ff3bb4702cf,Curve Finance
eth,0x0ee0cb563a52ae1170ac34fbb94c50e89adde4bd,Uniswap
eth,0xcd452c162da7761f08f656b8e5ede3a385981378,Solidly
eth,0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,Curve Finance
eth,0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,Curve Finance
eth,0x838af967537350d2c44abb8c010e49e32673ab94,Curve Finance
eth,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Uniswap
eth,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,SushiSwap
eth,0xe6bcb55f45af6a2895fadbd644ced981bfa825cb,KyberSwap Elastic
eth,0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956,Curve Finance
eth,0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,SushiSwap
eth,0xe15e6583425700993bd08f51bf6e7b73cd5da91b,Uniswap V3
eth,0xdf19389d0b2bee33230d73f07c8e0e2c4e78fb59,Uniswap V3
eth,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Uniswap V3
eth,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,Uniswap
eth,0xd9410e276c4147849df154396a6b7ebe8d9abac0,Uniswap V3
eth,0x25647e01bd0967c1b9599fa3521939871d1d0888,Uniswap
eth,0xdb06a76733528761eda47d356647297bc35a98bd,SushiSwap
eth,0xe3c190c57b5959ae62efe3b6797058b76ba2f5ef,Curve Finance
eth,0x2d0ba902badaa82592f0e1c04c71d66cea21d921,Uniswap
eth,0xf58b9748e838d09ff3ccc20d602321003c516dc2,Uniswap V3
eth,0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,Uniswap V3
eth,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Uniswap V3
eth,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,Curve Finance
eth,0xc54ba7aabe7164ca2aa092900060fe2ba6eccd8b,Uniswap
eth,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,SushiSwap
eth,0x326290a1b0004eee78fa6ed4f1d8f4b2523ab669,Curve Finance
eth,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,Uniswap
eth,0x824a30f2984f9013f2c8d0a29c0a3cc5fd5c0673,Uniswap V3
eth,0x2eb8f5708f238b0a2588f044ade8dea7221639ab,Uniswap V3
eth,0xf1ddc084500fc774bb835f412aea908259b55ce4,Uniswap V3
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance
eth,0x9e0905249ceefffb9605e034b534544684a58be6,Uniswap V3
eth,0xe3d3551bb608e7665472180a20280630d9e938aa,Uniswap
eth,0xcb0e14e96f2cefa8550ad8e4aea344f211e5061d,Balancer
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3
eth,0x31503dcb60119a812fee820bb7042752019f2355,SushiSwap
eth,0x34ff465ee92516e9855eb60f520df0384f410b45,Uniswap V3
eth,0x992f534fcc87864875224d142d6bf054b1882160,Uniswap V3
eth,0x992f534fcc87864875224d142d6bf054b1882160,Uniswap V3
eth,0x5281e311734869c64ca60ef047fd87759397efe6,Uniswap
eth,0x3ffedcddd268511acc44ae67845bdd56c8417fa4,Uniswap V3
eth,0x07af6bb51d6ad0cf126e3ed2dee6eac34bf094f8,Frax
eth,0x0ce6a5ff5217e38315f87032cf90686c96627caa,Curve Finance
eth,0x0ce6a5ff5217e38315f87032cf90686c96627caa,Curve Finance
eth,0x0e9b5b092cad6f1c5e6bc7f89ffe1abb5c95f1c2,Curve Finance
eth,0x11181bd3baf5ce2a478e98361985d42625de35d1,Uniswap
eth,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,Uniswap V3
eth,0x470e8de2ebaef52014a47cb5e6af86884947f08c,Uniswap
eth,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,Uniswap
eth,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,Uniswap V3
eth,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,Uniswap V3
eth,0x958db6e53d1c2bc18daa0ec86a05eb2244dd4e94,Uniswap
eth,0x958db6e53d1c2bc18daa0ec86a05eb2244dd4e94,Uniswap
eth,0xec54859519293b8784bc5bf28144166f313618af,Uniswap
eth,0x5fae7e604fc3e24fd43a72867cebac94c65b404a,Curve Finance
eth,0x4a08cf0a7bca217c24b9ee99c0395052f3707d68,Uniswap
eth,0x084b5191bd08412952337b1108b6e5942418928f,Uniswap V3
eth,0x6d74443bb2d50785989a7212ebfd3a8dbabd1f60,Uniswap
eth,0x666ed8c2151f00e7e58b4d941f65a9df68d2245b,Uniswap V3
eth,0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22,ShibaSwap
eth,0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a,Balancer
eth,0x2bc477c7c00511ec8a2ea667dd8210af9ff15e1d,Uniswap V3
eth,0xf7b55c3732ad8b2c2da7c24f30a69f55c54fb717,Curve Finance
eth,0xf7b55c3732ad8b2c2da7c24f30a69f55c54fb717,Curve Finance
eth,0x61eb53ee427ab4e007d78a9134aacb3101a2dc23,SushiSwap
eth,0x8ef79d6c328c25da633559c20c75f638a4863462,Uniswap
eth,0xbec570d92afb7ffc553bdd9d4b4638121000b10d,Curve Finance
eth,0x9db9e0e53058c89e5b94e29621a205198648425b,Uniswap V3
eth,0xc5be99a02c6857f9eac67bbce58df5572498f40c,Uniswap
eth,0xe532b04d2f2e921dfec69e132e9214d2f82df304,Uniswap
eth,0x8a34b5ad76f528bfec06c80d85ef3b53da7fc300,Balancer
eth,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,Uniswap
eth,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,Uniswap V3
eth,0xb64508b9f7b81407549e13db970dd5bb5c19107f,Uniswap V3
eth,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c,Balancer
eth,0x31c325a01861c7dbd331a9270296a31296d797a0,Curve Finance
eth,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,Uniswap V3
eth,0xcd8286b48936cdac20518247dbd310ab681a9fbf,Uniswap V3
eth,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,Uniswap
eth,0x3016a43b482d0480460f6625115bd372fe90c6bf,Uniswap
eth,0x072f14b85add63488ddad88f855fda4a99d6ac9b,Balancer
eth,0x6a6283ab6e31c2aec3fa08697a8f806b740660b2,Curve Finance
eth,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,Uniswap V3
eth,0x786b582a0bbcac5d192d7e039f49c116ac5f05a8,Uniswap V3
eth,0x31351bf3fba544863fbff44ddc27ba880916a199,Frax
eth,0x2e8135be71230c6b1b4045696d41c09db0414226,PancakeSwap
eth,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,Balancer
eth,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,Uniswap V3
eth,0xcaa004418eb42cdf00cb057b7c9e28f0ffd840a5,Uniswap
eth,0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,Uniswap
eth,0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,Uniswap
eth,0xbb5e639a18631e38df1569e1fd2dc81c6d1ce1d4,Uniswap V3
eth,0x8fe4c78061c64fdf4a294e0cfdbb79595432b45a,Uniswap V3
eth,0x8fe4c78061c64fdf4a294e0cfdbb79595432b45a,Uniswap V3
eth,0x21d158d95c2e150e144c36fc64e3653b8d6c6267,Curve Finance
eth,0x3be033b60bc4aa789368954595332fab143987ec,Uniswap V3
eth,0x19b080fe1ffa0553469d20ca36219f17fcf03859,Curve Finance
eth,0x92560c178ce069cc014138ed3c2f5221ba71f58a,Uniswap V3
eth,0x343fd171caf4f0287ae6b87d75a8964dc44516ab,Uniswap
eth,0x570febdf89c07f256c75686caca215289bb11cfc,Uniswap
eth,0x6021444f1706f15465bee85463bcc7d7cc17fc03,TempleDAO
eth,0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,Curve Finance
eth,0x7d8311f7e0c1d19c1096e43e8b6c17b67fb6aa2e,Solidly
eth,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7,Balancer
eth,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7,Balancer
eth,0x058d79a4c6eb5b11d0248993ffa1faa168ddd3c0,Uniswap V3
eth,0xa29fe6ef9592b5d408cca961d0fb9b1faf497d6d,Uniswap
eth,0x336ef4e633b1117dca08c1a57f4139c62c32c935,Uniswap
eth,0x752ebeb79963cf0732e9c0fec72a49fd1defaeac,Curve Finance
eth,0x9ff68f61ca5eb0c6606dc517a9d44001e564bb66,Uniswap
eth,0x9838eccc42659fa8aa7daf2ad134b53984c9427b,Curve Finance
eth,0x17c1ae82d99379240059940093762c5e4539aba5,PancakeSwap
eth,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,Balancer
eth,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,Balancer
eth,0x2bac101f9769aeff63c63effb4189152e833649f,Frax
eth,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,Uniswap
eth,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,Uniswap
eth,0x919fa96e88d67499339577fa202345436bcdaf79,Uniswap V3
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3
eth,0xd590931466cdd6d488a25da1e89dd0539723800c,Balancer
eth,0x01fe650ef2f8e2982295489ae6adc1413bf6011f,Curve Finance
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance
eth,0x175124ef3bfd2dffaf80437c2b609ad864402f7c,Uniswap V3
eth,0xaeaca8c32039a466fb32bde6f566130a1f49d21e,DOOAR
eth,0x92ab871abb9d567aa276b2ce58d0203d84e0181e,Uniswap V3
eth,0xd2a9f2b88d6df8830522d624db491445362a2797,Uniswap V3
eth,0xd2a9f2b88d6df8830522d624db491445362a2797,Uniswap V3
eth,0x84c333e94aea4a51a21f6cf0c7f528c50dc7592c,Curve Finance
eth,0x832c6f546bf34a552deb8773216a93bf6801028c,Frax
eth,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,Uniswap V3
eth,0x959c7d5706ac0b5a29f506a1019ba7f2a1c70c70,Uniswap V3
eth,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,Uniswap V3
eth,0xe05e653453f733786f2dabae0ffa1e96cfcc4b25,Uniswap V3
eth,0x7924a818013f39cf800f5589ff1f1f0def54f31f,Uniswap
eth,0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,Uniswap V3
eth,0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,Uniswap V3
eth,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,Uniswap V3
eth,0x6cca86cc27eb8c7c2d10b0672fe392cfc88e62ff,PancakeSwap
eth,0xb9446c4ef5ebe66268da6700d26f96273de3d571,Curve Finance
eth,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,Uniswap
eth,0xa6f548df93de924d73be7d25dc02554c6bd66db5,Balancer
eth,0xa914a9b9e03b6af84f9c6bd2e0e8d27d405695db,SushiSwap
eth,0x498498fa386ef2860e7abf8c60254580c8c41ec5,Uniswap V3
eth,0x57654ae132413e81459ad2ae70c2570a9b89fb53,ShibaSwap
eth,0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,Uniswap V3
eth,0x4b62fa30fea125e43780dc425c2be5acb4ba743b,Uniswap V3
eth,0xaba540185f4a0d76e6474fcfa66e827077af86e0,Uniswap
eth,0xe9cf42bfcd65e342a96fc063304e22db33e236ac,SushiSwap
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance
eth,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,Uniswap
eth,0x0170915a0a6de6eb8dfc4e0f7415ad5a5a2be180,Uniswap V3
eth,0xb079d6be3faf5771e354586dbc47d0a3d37c34fb,Uniswap
eth,0x2caccf71bdf8fff97c06a46eca29b611b1a74b5e,Uniswap
eth,0xf6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7,ShibaSwap
eth,0x497ce58f34605b9944e6b15ecafe6b001206fd25,Curve Finance
eth,0x2f0b1417aa42ebf0b4ca1154212847f6094d708d,Uniswap
eth,0x9663f2ca0454accad3e094448ea6f77443880454,Uniswap V3
eth,0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd,Uniswap
eth,0xf6ed2390be39c783ae78893c91669eeb635d0429,Uniswap V3
eth,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,Uniswap V3
eth,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8,Balancer
eth,0x99132b53ab44694eeb372e87bced3929e4ab8456,Uniswap V3
eth,0xffa98a091331df4600f87c9164cd27e8a5cd2405,Uniswap
eth,0x1570af3df649fc74872c5b8f280a162a3bdd4eb6,Curve Finance
eth,0x44ee37ba8c98493f2590811c197ddd474c911d46,Uniswap
eth,0x44ee37ba8c98493f2590811c197ddd474c911d46,Uniswap
eth,0x82743c07bf3be4d55876f87bca6cce5f84429bd0,Uniswap V3
eth,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,Uniswap V3
eth,0x58fcd403610e772d68726b55183eb958a7581731,Uniswap V3
eth,0x035a397725d3c9fc5ddd3e56066b7b64c749014e,Uniswap
eth,0xbc32d18c5c1138094dabeb3b4d5b720db75c823c,Uniswap V3
eth,0xbc32d18c5c1138094dabeb3b4d5b720db75c823c,Uniswap V3
eth,0xdee44be1e2ac944beb45ec9f0c270164fabc12e2,Uniswap V3
eth,0x29a8dc0e5cbf5a091383e4e0e17a21435923841c,Uniswap V3
eth,0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,SushiSwap
eth,0xaf996125e98b5804c00ffdb4f7ff386307c99a00,Uniswap
eth,0xc08ed9a9abeabcc53875787573dc32eee5e43513,SushiSwap
eth,0xd8de6af55f618a7bc69835d55ddc6582220c36c0,Uniswap V3
eth,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,Balancer
eth,0x2de32a7c98c3ef6ec79e703500e8ca5b2ec819aa,Balancer
eth,0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b,Uniswap V3
eth,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,Uniswap V3
eth,0x129360c964e2e13910d603043f6287e5e9383374,Uniswap V3
eth,0x129360c964e2e13910d603043f6287e5e9383374,Uniswap V3
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap
eth,0x67cea36eeb36ace126a3ca6e21405258130cf33c,Uniswap
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic
eth,0xc0067d751fb1172dbab1fa003efe214ee8f419b6,Uniswap
eth,0xc40d16476380e4037e6b1a2594caf6a6cc8da967,SushiSwap
eth,0x845c0179060362f071ff5c7f1d2703617a480f3e,Verse
eth,0xd43b29aaf8ad938cff4f478a0756defffb329d07,Uniswap V3
eth,0xe2680fd7cdbb04e9087a647ad4d023ef6c8fb4e2,Uniswap V3
eth,0x04929f9e31f18e0b37c54d0782fa4166c587c081,KyberSwap Elastic
eth,0x04929f9e31f18e0b37c54d0782fa4166c587c081,KyberSwap Elastic
eth,0x2dd35b4da6534230ff53048f7477f17f7f4e7a70,Uniswap V3
eth,0x9af0f334f9f451ce9e650278e56fec212f35cec1,Uniswap
eth,0x0a55882f4e1117adc54afbbac4a39079ad52fb89,Uniswap V3
eth,0x04b727c7e246ca70d496ecf52e6b6280f3c8077d,Curve Finance
eth,0x642431623ae5d73c19fc931aaea0d4677303880c,Solidly
eth,0x02976320ef83e1413a9307b34c463a19ab484b5e,Uniswap V3
eth,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,Uniswap V3
eth,0xb3f49c0efbc22369206c886956a286942c7b4263,Uniswap V3
eth,0x54578b6f942aeb23b67a8cef24220651306b8e26,Uniswap V3
eth,0xe471f93c2be15b64e9ec63bbf485446cb934e8c4,Uniswap
eth,0xcd6bcca48069f8588780dfa274960f15685aee0e,Uniswap
eth,0x13b876c26ad6d21cb87ae459eaf6d7a1b788a113,Curve Finance
eth,0x9c84f58bb51fabd18698efe95f5bab4f33e96e8f,Uniswap
eth,0x9def9511fec79f83afcbffe4776b1d817dc775ae,Uniswap
eth,0xcd423f3ab39a11ff1d9208b7d37df56e902c932b,Uniswap V3
eth,0xb5f790a03b7559312d9e738df5056a4b4c8459f4,Uniswap
eth,0xb5f790a03b7559312d9e738df5056a4b4c8459f4,Uniswap
eth,0x0efb424c465dbd0a626359d63412838f727f2c25,Uniswap
eth,0x4149d1038575ce235e03e03b39487a80fd709d31,Curve Finance
eth,0xdf60e6416fcf8c955fddf01148753a911f7a5905,Uniswap
eth,0xb03f87e577c4fe4685cf2c88a8473414bb1d04f1,Uniswap V3
eth,0xb03f87e577c4fe4685cf2c88a8473414bb1d04f1,Uniswap V3
eth,0xf82d8ec196fb0d56c6b82a8b1870f09502a49f88,Uniswap
eth,0x808db6e464279c6a77a1164e0b34d64bd6fb526e,Curve Finance
eth,0xbc5f4f9332d8415aaf31180ab4661c9141cc84e4,Balancer
eth,0x3b685307c8611afb2a9e83ebc8743dc20480716e,Uniswap V3
eth,0x1533f61facb7cc3a632b12ea9f55d3fbb57309e0,Uniswap
eth,0xeb16ae0052ed37f479f7fe63849198df1765a733,Curve Finance
eth,0xeb16ae0052ed37f479f7fe63849198df1765a733,Curve Finance
eth,0x20666fbb965dca58147a71ceaefed1858b52a374,Uniswap V3
eth,0x20666fbb965dca58147a71ceaefed1858b52a374,Uniswap V3
eth,0xe8cc7e765647625b95f59c15848379d10b9ab4af,Balancer
eth,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,Uniswap
eth,0x15d12305d0f57c99d947e66d4164094ffccf78fc,Uniswap V3
eth,0xcd83055557536eff25fd0eafbc56e74a1b4260b3,Uniswap V3
eth,0x4cd36d6f32586177e36179a810595a33163a20bf,Uniswap
eth,0x342d1c4aa76ea6f5e5871b7f11a019a0eb713a4f,Curve Finance
eth,0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,Uniswap V3
eth,0x3fa5db0910afc2a1e6de45039ea217410fb8641d,Uniswap
eth,0xb011e4eb4111ef00b620a5ed195836dcd69db1ff,Uniswap V3
eth,0x6ae0cdc5d2b89a8dcb99ad6b3435b3e7f7290077,Uniswap V3
eth,0xdf4f3749bb4e96bf91a67c7e873d9c04198d924a,Uniswap
eth,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,Uniswap V3
eth,0x85787f754bbf19a837dae17e35a3c79c092a7382,Uniswap V3
eth,0x85787f754bbf19a837dae17e35a3c79c092a7382,Uniswap V3
eth,0xfca9090d2c91e11cc546b0d7e4918c79e0088194,Uniswap V3
eth,0x3012e36cc30eb7ed916b8d4b82750b39551874dc,Uniswap V3
